,n,exp_name,f1,comp_time
0,1,deepexp,0.005871559633027523,0.115664
1,1,deepexp,0.002184598580010923,0.118948
2,1,deepexp,0.001389854065323141,0.12659
3,1,deepexp,0.002597884579699388,0.099026
4,1,deepexp,0.005252100840336135,0.099288
5,1,deepexp,0.0035790980672870433,0.095474
6,1,deepexp,0.00455675227837614,0.096382
7,1,deepexp,0.005824535857298872,0.107845
8,1,deepexp,0.005921281783350749,0.095972
9,1,deepexp,0.0028363765289842226,0.095916
10,1,deepexp,0.005878284923928077,0.099339
11,1,deepexp,0.005669737774627924,0.131613
12,1,deepexp,0.005248425472358292,0.102794
13,1,deepexp,0.004980842911877394,0.125072
14,1,deepexp,0.004,0.101656
15,1,deepexp,0.005637773079633545,0.106911
16,1,deepexp,0.006237387635296276,0.129206
17,1,deepexp,0.002835371256423888,0.117445
18,1,deepexp,0.004560136804104123,0.101486
19,1,deepexp,0.005329543435779002,0.103097
20,1,deepexp,0.005022213637241646,0.131658
21,1,deepexp,0.004002183008913953,0.104565
22,1,deepexp,0.006616073165985601,0.117381
23,1,deepexp,0.0032297133629390394,0.103118
24,1,deepexp,0.0059038027435318625,0.103826
25,1,deepexp,0.005468465184104994,0.132382
26,1,deepexp,0.005950297514875744,0.105152
27,1,deepexp,0.0024238227146814403,0.118107
28,1,deepexp,0.002779708130646282,0.129391
29,1,deepexp,0.005352363960749331,0.106893
30,1,deepexp,0.006027500470898474,0.105497
31,1,deepexp,0.00449593636520837,0.105208
32,1,deepexp,0.005252100840336135,0.118779
33,1,deepexp,0.005932647007503054,0.136478
34,1,deepexp,0.006159420289855073,0.107891
35,1,deepexp,0.006463878326996197,0.117219
36,1,deepexp,0.0059182541150360635,0.101767
37,1,deepexp,0.0055200966016905285,0.106466
38,1,deepexp,0.0017316017316017314,0.13335
39,1,deepexp,0.005919220055710306,0.136411
40,1,deepexp,0.004137931034482759,0.13885
41,1,deepexp,0.005960729312762974,0.125142
42,1,deepexp,0.003890362511052166,0.129425
43,1,deepexp,0.005762650819376913,0.117361
44,1,deepexp,0.0032258064516129037,0.1308
45,1,deepexp,0.006357516828721016,0.130985
46,1,deepexp,0.0035316969803990818,0.113172
47,1,deepexp,0.002120515992224775,0.104191
48,1,deepexp,0.003899326479971641,0.106149
49,1,deepexp,0.005222841225626741,0.130872
50,1,deepexp,0.0045705579889544845,0.104223
51,1,deepexp,0.0036284470246734403,0.118952
52,1,deepexp,0.005925409550365982,0.129365
53,1,deepexp,0.0035121951219512196,0.103119
54,1,deepexp,0.0024822695035460994,0.116733
55,1,deepexp,0.005712245626561942,0.107331
56,1,deepexp,0.004585537918871252,0.104457
57,1,deepexp,0.005537290188613947,0.128972
58,1,deepexp,0.004513888888888889,0.118022
59,1,deepexp,0.005908932916232186,0.129798
60,1,deepexp,0.004678783516285766,0.103616
61,1,deepexp,0.0024288688410825814,0.114624
62,1,deepexp,0.005545286506469502,0.101629
63,1,deepexp,0.006097560975609756,0.10217
64,1,deepexp,0.0039236668450151595,0.12468
65,1,deepexp,0.0029022310901505536,0.116046
66,1,deepexp,0.0029357798165137615,0.129515
