,n,exp_name,f1,comp_time
0,1,hexp/absolute_0,0.08808290155440415,0.207697
1,1,hexp/absolute_0,0.17258883248730963,0.017662
2,1,hexp/absolute_0,0.05014749262536873,0.032922
3,1,hexp/absolute_0,0.17258883248730963,0.018794
4,1,hexp/absolute_0,0.054140127388535034,0.032936
5,1,hexp/absolute_0,0.07142857142857142,0.021793
6,1,hexp/absolute_0,0.08095238095238096,0.018804
7,1,hexp/absolute_0,0.04728789986091794,0.030195
8,1,hexp/absolute_0,0.1033434650455927,0.016325
9,1,hexp/absolute_0,0.0648854961832061,0.027766
10,1,hexp/absolute_0,0.07816091954022987,0.021829
11,1,hexp/absolute_0,0.1033434650455927,0.021627
12,1,hexp/absolute_0,0.11258278145695365,0.015832
13,1,hexp/absolute_0,0.11258278145695365,0.016107
14,1,hexp/absolute_0,0.06938775510204082,0.024649
15,1,hexp/absolute_0,0.17258883248730963,0.013148
16,1,hexp/absolute_0,0.09714285714285714,0.018904
17,1,hexp/absolute_0,0.06307977736549164,0.029256
18,1,hexp/absolute_0,0.09329446064139942,0.021371
19,1,hexp/absolute_0,0.09966777408637874,0.015842
20,1,hexp/absolute_0,0.05466237942122187,0.026929
21,1,hexp/absolute_0,0.07039337474120083,0.021517
22,1,hexp/absolute_0,0.06500956022944551,0.021692
23,1,hexp/absolute_0,0.0794392523364486,0.018896
24,1,hexp/absolute_0,0.11258278145695365,0.021593
25,1,hexp/absolute_0,0.1033434650455927,0.018774
26,1,hexp/absolute_0,0.09883720930232558,0.018909
27,1,hexp/absolute_0,0.17258883248730963,0.015952
28,1,hexp/absolute_0,0.07962529274004684,0.021635
29,1,hexp/absolute_0,0.1459227467811159,0.018325
30,1,hexp/absolute_0,0.054140127388535034,0.029797
31,1,hexp/absolute_0,0.07053941908713693,0.024999
32,1,hexp/absolute_0,0.06476190476190477,0.024835
33,1,hexp/absolute_0,0.13821138211382114,0.021614
34,1,hexp/absolute_0,0.057724957555178265,0.02767
35,1,hexp/absolute_0,0.051829268292682924,0.033345
36,1,hexp/absolute_0,0.06307977736549164,0.027544
37,1,hexp/absolute_0,0.07272727272727272,0.024749
38,1,hexp/absolute_0,0.08970976253298152,0.021884
39,1,hexp/absolute_0,0.08808290155440415,0.018748
40,1,hexp/absolute_0,0.04461942257217848,0.033283
41,1,hexp/absolute_0,0.04775280898876405,0.033144
42,1,hexp/absolute_0,0.0392156862745098,0.039101
43,1,hexp/absolute_0,0.07039337474120083,0.027701
44,1,hexp/absolute_0,0.06827309236947791,0.030218
45,1,hexp/absolute_0,0.04809052333804809,0.030798
46,1,hexp/absolute_0,0.11258278145695365,0.021368
47,1,hexp/absolute_0,0.1459227467811159,0.034597
48,1,hexp/absolute_0,0.09883720930232558,0.02355
49,1,hexp/absolute_0,0.17258883248730963,0.016602
50,1,hexp/absolute_0,0.0517503805175038,0.032238
51,1,hexp/absolute_0,0.1935483870967742,0.016216
52,1,hexp/absolute_0,0.17258883248730963,0.016237
53,1,hexp/absolute_0,0.060263653483992465,0.046117
54,1,hexp/absolute_0,0.10119047619047619,0.025278
55,1,hexp/absolute_0,0.10389610389610389,0.01829
56,1,hexp/absolute_0,0.0783410138248848,0.028959
57,1,hexp/absolute_0,0.09714285714285714,0.018322
58,1,hexp/absolute_0,0.0757238307349666,0.021993
59,1,hexp/absolute_0,0.1152542372881356,0.018298
60,1,hexp/absolute_0,0.09883720930232558,0.021653
61,1,hexp/absolute_0,0.06451612903225806,0.02558
62,1,hexp/absolute_0,0.09714285714285714,0.022603
63,1,hexp/absolute_0,0.08673469387755103,0.018242
64,1,hexp/absolute_0,0.0783410138248848,0.024052
65,1,hexp/absolute_0,0.17258883248730963,0.012206
66,1,hexp/absolute_0,0.06476190476190477,0.021213
67,1,hexp/absolute_0,0.07127882599580714,0.021264
68,1,hexp/absolute_0,0.05405405405405406,0.035278
69,1,hexp/absolute_0,0.09714285714285714,0.015644
70,1,hexp/absolute_0,0.10303030303030303,0.02369
71,1,hexp/absolute_0,0.05528455284552845,0.021115
72,1,hexp/absolute_0,0.06307977736549164,0.026589
73,1,hexp/absolute_0,0.05862068965517241,0.023988
74,1,hexp/absolute_0,0.04239401496259351,0.042308
75,1,hexp/absolute_0,0.07709750566893424,0.02093
76,1,hexp/absolute_0,0.059336823734729496,0.026428
77,1,hexp/absolute_0,0.07925407925407925,0.026205
78,1,hexp/absolute_0,0.17258883248730963,0.012204
79,1,hexp/absolute_0,0.11486486486486486,0.014951
80,1,hexp/absolute_0,0.07142857142857142,0.017936
81,1,hexp/absolute_0,0.1033434650455927,0.020635
82,1,hexp/absolute_0,0.11538461538461538,0.01791
83,1,hexp/absolute_0,0.037117903930131,0.040084
84,1,hexp/absolute_0,0.1152542372881356,0.015221
85,1,hexp/absolute_0,0.07127882599580714,0.020652
86,1,hexp/absolute_0,0.06818181818181818,0.030147
87,1,hexp/absolute_0,0.03935185185185185,0.035035
88,1,hexp/absolute_0,0.07727272727272728,0.02748
89,1,hexp/absolute_0,0.05345911949685535,0.03205
90,1,hexp/absolute_0,0.07589285714285714,0.020784
91,1,hexp/absolute_0,0.17258883248730963,0.012244
92,1,hexp/absolute_0,0.06563706563706564,0.029096
93,1,hexp/absolute_0,0.07456140350877193,0.026227
94,1,hexp/absolute_0,0.0648854961832061,0.034462
95,1,hexp/absolute_0,0.04166666666666667,0.037794
96,1,hexp/absolute_0,0.07962529274004684,0.020882
97,1,hexp/absolute_0,0.12099644128113878,0.017706
98,1,hexp/absolute_0,0.11258278145695365,0.017661
99,1,hexp/absolute_0,0.11258278145695365,0.026233
100,1,hexp/absolute_0,0.0783410138248848,0.02099
101,1,hexp/absolute_0,0.06818181818181818,0.02371
102,1,hexp/absolute_0,0.09883720930232558,0.018012
103,1,hexp/absolute_0,0.07272727272727272,0.023876
104,1,hexp/absolute_0,0.05152979066022544,0.038002
105,1,hexp/absolute_0,0.05450733752620545,0.029479
106,1,hexp/absolute_0,0.06818181818181818,0.026513
107,1,hexp/absolute_0,0.08970976253298152,0.020935
108,1,hexp/absolute_0,0.042027194066749075,0.032214
109,1,hexp/absolute_0,0.0794392523364486,0.020972
110,1,hexp/absolute_0,0.17258883248730963,0.012376
111,1,hexp/absolute_0,0.17258883248730963,0.015154
112,1,hexp/absolute_0,0.0757238307349666,0.018101
113,1,hexp/absolute_0,0.08673469387755103,0.024892
114,1,hexp/absolute_0,0.0883116883116883,0.020885
115,1,hexp/absolute_0,0.05475040257648953,0.021101
116,1,hexp/absolute_0,0.08994708994708996,0.020729
117,1,hexp/absolute_0,0.11258278145695365,0.017992
