,n,exp_name,f1,comp_time
0,6,hexp/absolute_0,0.10515247108307046,0.071478
1,6,hexp/absolute_0,0.10466906105695228,0.07439
2,6,hexp/absolute_0,0.09826589595375722,0.089009
3,6,hexp/absolute_0,0.08880994671403197,0.084839
4,6,hexp/absolute_0,0.11670480549199083,0.063164
5,6,hexp/absolute_0,0.12617114303560276,0.062179
6,6,hexp/absolute_0,0.10099009900990098,0.077893
7,6,hexp/absolute_0,0.10174563591022444,0.073022
8,6,hexp/absolute_0,0.10202020202020202,0.093359
9,6,hexp/absolute_0,0.07780320366132723,0.085442
10,6,hexp/absolute_0,0.10926620246384575,0.064501
11,6,hexp/absolute_0,0.09497206703910614,0.092835
12,6,hexp/absolute_0,0.09514925373134328,0.080426
13,6,hexp/absolute_0,0.13811780636425186,0.058549
14,6,hexp/absolute_0,0.1166077738515901,0.077204
15,6,hexp/absolute_0,0.0868824531516184,0.083863
16,6,hexp/absolute_0,0.09184629803186505,0.080956
17,6,hexp/absolute_0,0.09156193895870736,0.090895
18,6,hexp/absolute_0,0.10413476263399694,0.094905
19,6,hexp/absolute_0,0.12401215805471125,0.077033
20,6,hexp/absolute_0,0.10279898218829517,0.069928
21,6,hexp/absolute_0,0.11291224147568474,0.069007
22,6,hexp/absolute_0,0.10303030303030303,0.080877
23,6,hexp/absolute_0,0.08935611038107753,0.089133
24,6,hexp/absolute_0,0.1511111111111111,0.077814
25,6,hexp/absolute_0,0.1256931608133087,0.116033
26,6,hexp/absolute_0,0.08508845829823083,0.095504
27,6,hexp/absolute_0,0.1035532994923858,0.091477
28,6,hexp/absolute_0,0.12354740061162078,0.068713
29,6,hexp/absolute_0,0.09956076134699854,0.086536
30,6,hexp/absolute_0,0.07245337159253945,0.112587
31,6,hexp/absolute_0,0.11020185488270594,0.074264
32,6,hexp/absolute_0,0.09605325725154543,0.098397
33,6,hexp/absolute_0,0.1136490250696379,0.063111
34,6,hexp/absolute_0,0.09226594301221167,0.151997
35,6,hexp/absolute_0,0.10411244143675168,0.07405
36,6,hexp/absolute_0,0.10094012864918357,0.086496
37,6,hexp/absolute_0,0.11778290993071593,0.082315
38,6,hexp/absolute_0,0.10736842105263159,0.099065
39,6,hexp/absolute_0,0.12776723592662872,0.05833
40,6,hexp/absolute_0,0.09327846364883402,0.075312
41,6,hexp/absolute_0,0.10472279260780287,0.078928
42,6,hexp/absolute_0,0.10246107483676545,0.137764
43,6,hexp/absolute_0,0.11904761904761904,0.068686
44,6,hexp/absolute_0,0.07415485278080698,0.112401
45,6,hexp/absolute_0,0.10034431874077718,0.075372
46,6,hexp/absolute_0,0.11771630370806357,0.069106
47,6,hexp/absolute_0,0.10109018830525272,0.080293
48,6,hexp/absolute_0,0.10456796917996698,0.081398
49,6,hexp/absolute_0,0.07981035163966813,0.101076
50,6,hexp/absolute_0,0.08398517908604364,0.09199
51,6,hexp/absolute_0,0.08769574944071588,0.098869
52,6,hexp/absolute_0,0.10450819672131147,0.100765
53,6,hexp/absolute_0,0.11650485436893204,0.068755
54,6,hexp/absolute_0,0.10279898218829517,0.141545
55,6,hexp/absolute_0,0.09402914903620123,0.076544
56,6,hexp/absolute_0,0.11637193382772389,0.066213
57,6,hexp/absolute_0,0.08025177025963809,0.077113
58,6,hexp/absolute_0,0.11480022509848059,0.073323
59,6,hexp/absolute_0,0.110449377368706,0.072758
60,6,hexp/absolute_0,0.08986784140969163,0.078467
61,6,hexp/absolute_0,0.10736842105263159,0.0768
62,6,hexp/absolute_0,0.10321921308124679,0.081784
63,6,hexp/absolute_0,0.10961848468565287,0.063645
64,6,hexp/absolute_0,0.09927007299270073,0.079333
65,6,hexp/absolute_0,0.07221238938053098,0.097852
66,6,hexp/absolute_0,0.10537190082644628,0.076704
67,6,hexp/absolute_0,0.09152086137281293,0.088653
68,6,hexp/absolute_0,0.1181923522595597,0.067086
69,6,hexp/absolute_0,0.13509933774834437,0.064686
70,6,hexp/absolute_0,0.11105002748763056,0.068336
71,6,hexp/absolute_0,0.0869187309865276,0.087446
72,6,hexp/absolute_0,0.09074733096085409,0.094745
73,6,hexp/absolute_0,0.0912751677852349,0.093282
74,6,hexp/absolute_0,0.10421052631578948,0.067066
75,6,hexp/absolute_0,0.11272321428571427,0.08578
76,6,hexp/absolute_0,0.09577464788732395,0.088159
77,6,hexp/absolute_0,0.10775862068965518,0.068201
78,6,hexp/absolute_0,0.09706871696299857,0.081949
79,6,hexp/absolute_0,0.08396305625524769,0.08665
80,6,hexp/absolute_0,0.12091301665638494,0.066755
81,6,hexp/absolute_0,0.08553459119496855,0.101951
82,6,hexp/absolute_0,0.10770855332629356,0.084631
83,6,hexp/absolute_0,0.0817963111467522,0.102704
84,6,hexp/absolute_0,0.1275,0.065847
85,6,hexp/absolute_0,0.10099009900990098,0.085413
86,6,hexp/absolute_0,0.1110494169905608,0.088452
87,6,hexp/absolute_0,0.09180918091809182,0.113388
88,6,hexp/absolute_0,0.13307240704500978,0.064348
89,6,hexp/absolute_0,0.11584327086882452,0.08024
90,6,hexp/absolute_0,0.09086859688195992,0.092712
91,6,hexp/absolute_0,0.1095890410958904,0.083195
92,6,hexp/absolute_0,0.10979547900968784,0.073989
93,6,hexp/absolute_0,0.09563994374120957,0.123734
94,6,hexp/absolute_0,0.10493827160493827,0.084121
95,6,hexp/absolute_0,0.10397553516819572,0.108491
96,6,hexp/absolute_0,0.1556791104050834,0.068406
97,6,hexp/absolute_0,0.07884465261514442,0.104421
98,6,hexp/absolute_0,0.09931840311587148,0.079804
99,6,hexp/absolute_0,0.08163265306122448,0.088378
100,6,hexp/absolute_0,0.09946367625548513,0.095822
101,6,hexp/absolute_0,0.11492957746478873,0.059149
102,6,hexp/absolute_0,0.08809419973833406,0.100529
103,6,hexp/absolute_0,0.09927007299270073,0.085505
104,6,hexp/absolute_0,0.1278996865203762,0.074403
105,6,hexp/absolute_0,0.10973641742872513,0.074394
106,6,hexp/absolute_0,0.10313447927199192,0.080163
107,6,hexp/absolute_0,0.11447811447811447,0.079971
108,6,hexp/absolute_0,0.08367514356029532,0.12806
109,6,hexp/absolute_0,0.12948717948717947,0.080809
110,6,hexp/absolute_0,0.11358574610244988,0.092319
111,6,hexp/absolute_0,0.12088569718731297,0.070886
112,6,hexp/absolute_0,0.11447811447811447,0.079161
113,6,hexp/absolute_0,0.1312335958005249,0.082295
114,6,hexp/absolute_0,0.08823529411764706,0.095006
115,6,hexp/absolute_0,0.08292682926829269,0.095139
116,6,hexp/absolute_0,0.09176788124156544,0.174283
117,6,hexp/absolute_0,0.11454239191465468,0.081337
118,6,hexp/absolute_0,0.13630229419703105,0.063323
119,6,hexp/absolute_0,0.10271903323262839,0.110751
120,6,hexp/absolute_0,0.10318664643399089,0.090116
121,6,hexp/absolute_0,0.10246107483676545,0.086537
122,6,hexp/absolute_0,0.09901960784313725,0.08723
123,6,hexp/absolute_0,0.09310816978548608,0.078896
124,6,hexp/absolute_0,0.09691211401425177,0.080166
125,6,hexp/absolute_0,0.093836246550138,0.093388
126,6,hexp/absolute_0,0.1060842433697348,0.072525
127,6,hexp/absolute_0,0.09046563192904657,0.114187
128,6,hexp/absolute_0,0.12960609911054638,0.063073
129,6,hexp/absolute_0,0.10386965376782077,0.075699
130,6,hexp/absolute_0,0.0996580361504641,0.092568
131,6,hexp/absolute_0,0.09266409266409266,0.088714
132,6,hexp/absolute_0,0.10450819672131147,0.077089
133,6,hexp/absolute_0,0.10034431874077718,0.087492
134,6,hexp/absolute_0,0.13821138211382114,0.063326
135,6,hexp/absolute_0,0.11971830985915494,0.071718
136,6,hexp/absolute_0,0.10069101678183615,0.08426
137,6,hexp/absolute_0,0.11123227917121048,0.08455
138,6,hexp/absolute_0,0.09289617486338798,0.083107
139,6,hexp/absolute_0,0.13627254509018036,0.057591
140,6,hexp/absolute_0,0.09893307468477205,0.078702
141,6,hexp/absolute_0,0.09574987787005375,0.088101
142,6,hexp/absolute_0,0.08854166666666667,0.142026
143,6,hexp/absolute_0,0.09927007299270073,0.156428
144,6,hexp/absolute_0,0.1041879468845761,0.079261
145,6,hexp/absolute_0,0.08923884514435695,0.102301
146,6,hexp/absolute_0,0.1388699795779442,0.067207
147,6,hexp/absolute_0,0.11571185479296653,0.075932
148,6,hexp/absolute_0,0.10246107483676545,0.081087
149,6,hexp/absolute_0,0.10967741935483871,0.090552
150,6,hexp/absolute_0,0.09034543844109831,0.090989
151,6,hexp/absolute_0,0.08367514356029532,0.095461
152,6,hexp/absolute_0,0.09315068493150684,0.07902
153,6,hexp/absolute_0,0.10973641742872513,0.084573
154,6,hexp/absolute_0,0.07547169811320754,0.116479
155,6,hexp/absolute_0,0.09595202398800598,0.09055
156,6,hexp/absolute_0,0.12878787878787878,0.071224
157,6,hexp/absolute_0,0.11434977578475335,0.076991
158,6,hexp/absolute_0,0.09264305177111717,0.089122
159,6,hexp/absolute_0,0.08168216740800646,0.09182
160,6,hexp/absolute_0,0.09801067442988841,0.073669
161,6,hexp/absolute_0,0.0957297043641483,0.085422
162,6,hexp/absolute_0,0.11141452758055709,0.066279
163,6,hexp/absolute_0,0.10392256749872644,0.079281
164,6,hexp/absolute_0,0.08691947166595655,0.100116
165,6,hexp/absolute_0,0.100347739692002,0.088877
166,6,hexp/absolute_0,0.10134128166915053,0.088131
167,6,hexp/absolute_0,0.12686567164179105,0.083429
168,6,hexp/absolute_0,0.09205776173285199,0.083887
169,6,hexp/absolute_0,0.13821138211382114,0.063802
170,6,hexp/absolute_0,0.09577464788732395,0.094
171,6,hexp/absolute_0,0.0825242718446602,0.099363
172,6,hexp/absolute_0,0.07977662544874353,0.088816
173,6,hexp/absolute_0,0.1422475106685633,0.059847
174,6,hexp/absolute_0,0.0907069808803913,0.080619
175,6,hexp/absolute_0,0.10504634397528322,0.094673
176,6,hexp/absolute_0,0.10240963855421686,0.07389
177,6,hexp/absolute_0,0.12081339712918658,0.078104
178,6,hexp/absolute_0,0.10200000000000001,0.064592
179,6,hexp/absolute_0,0.105318588730911,0.076367
180,6,hexp/absolute_0,0.09765624999999999,0.069332
181,6,hexp/absolute_0,0.10493506493506495,0.077864
182,6,hexp/absolute_0,0.08869565217391305,0.078851
183,6,hexp/absolute_0,0.0888114932520679,0.095229
184,6,hexp/absolute_0,0.11663807890222985,0.087087
185,6,hexp/absolute_0,0.07999999999999999,0.121649
186,6,hexp/absolute_0,0.10205102551275638,0.08135
187,6,hexp/absolute_0,0.11730879815986198,0.064819
188,6,hexp/absolute_0,0.10129096325719959,0.098929
189,6,hexp/absolute_0,0.14275717284814557,0.065708
190,6,hexp/absolute_0,0.0966366650876362,0.096707
191,6,hexp/absolute_0,0.09888511875908872,0.084955
192,6,hexp/absolute_0,0.12,0.067245
193,6,hexp/absolute_0,0.09680542110358183,0.140988
194,6,hexp/absolute_0,0.11153635866593768,0.069388
195,6,hexp/absolute_0,0.10531750129065566,0.082633
196,6,hexp/absolute_0,0.11056910569105691,0.076796
197,6,hexp/absolute_0,0.10770855332629356,0.081558
198,6,hexp/absolute_0,0.0875912408759124,0.109539
199,6,hexp/absolute_0,0.13755158184319122,0.067251
200,6,hexp/absolute_0,0.10070493454179254,0.080399
201,6,hexp/absolute_0,0.09199632014719412,0.095389
202,6,hexp/absolute_0,0.099609375,0.076771
203,6,hexp/absolute_0,0.093836246550138,0.090457
204,6,hexp/absolute_0,0.08163265306122448,0.08913
205,6,hexp/absolute_0,0.10034431874077718,0.082766
206,6,hexp/absolute_0,0.10339584389254942,0.075661
207,6,hexp/absolute_0,0.10339584389254942,0.082956
208,6,hexp/absolute_0,0.07953216374269007,0.110021
209,6,hexp/absolute_0,0.121654501216545,0.078698
210,6,hexp/absolute_0,0.09672691744015634,0.081804
211,6,hexp/absolute_0,0.09038546743464776,0.074852
212,6,hexp/absolute_0,0.10313447927199192,0.095488
213,6,hexp/absolute_0,0.11992945326278659,0.073492
214,6,hexp/absolute_0,0.07804131599081866,0.090682
215,6,hexp/absolute_0,0.08721675929884568,0.087391
216,6,hexp/absolute_0,0.10731194108364019,0.073005
217,6,hexp/absolute_0,0.12313432835820894,0.089296
218,6,hexp/absolute_0,0.09349220898258478,0.116304
219,6,hexp/absolute_0,0.09691211401425177,0.10209
220,6,hexp/absolute_0,0.13007083065035416,0.093707
221,6,hexp/absolute_0,0.08747855917667238,0.109597
222,6,hexp/absolute_0,0.08800690250215704,0.079321
223,6,hexp/absolute_0,0.10770855332629356,0.108207
224,6,hexp/absolute_0,0.10891617725573945,0.075717
225,6,hexp/absolute_0,0.08453085376162299,0.106669
226,6,hexp/absolute_0,0.10099009900990098,0.081681
227,6,hexp/absolute_0,0.10770855332629356,0.074351
228,6,hexp/absolute_0,0.09826589595375722,0.085679
229,6,hexp/absolute_0,0.09054235768713581,0.091138
230,6,hexp/absolute_0,0.125,0.092136
