,n,exp_name,f1,comp_time
0,1,hexp/relative_70,0.13559322033898302,0.016848
1,1,hexp/relative_70,0.27692307692307694,0.015979
2,1,hexp/relative_70,0.18461538461538463,0.015914
3,1,hexp/relative_70,0.2153846153846154,0.015893
4,1,hexp/relative_70,0.35616438356164387,0.015912
5,1,hexp/relative_70,0.3013698630136986,0.015895
6,1,hexp/relative_70,0.2153846153846154,0.015877
7,1,hexp/relative_70,0.3013698630136986,0.015888
8,1,hexp/relative_70,0.13559322033898302,0.015897
9,1,hexp/relative_70,0.24615384615384617,0.015848
10,1,hexp/relative_70,0.21212121212121207,0.015859
11,1,hexp/relative_70,0.20338983050847456,0.01346
12,1,hexp/relative_70,0.3287671232876712,0.017724
13,1,hexp/relative_70,0.3287671232876712,0.015839
14,1,hexp/relative_70,0.3076923076923077,0.015917
15,1,hexp/relative_70,0.27692307692307694,0.015805
16,1,hexp/relative_70,0.3013698630136986,0.018975
17,1,hexp/relative_70,0.3287671232876712,0.015795
18,1,hexp/relative_70,0.35616438356164387,0.015792
19,1,hexp/relative_70,0.3013698630136986,0.016317
20,1,hexp/relative_70,0.16949152542372883,0.013179
21,1,hexp/relative_70,0.21212121212121207,0.013305
22,1,hexp/relative_70,0.21212121212121207,0.013295
23,1,hexp/relative_70,0.27692307692307694,0.013163
24,1,hexp/relative_70,0.24615384615384617,0.01843
25,1,hexp/relative_70,0.16949152542372883,0.01582
26,1,hexp/relative_70,0.3287671232876712,0.015823
27,1,hexp/relative_70,0.3076923076923077,0.01586
28,1,hexp/relative_70,0.18181818181818182,0.01584
29,1,hexp/relative_70,0.13559322033898302,0.015844
30,1,hexp/relative_70,0.2153846153846154,0.015813
31,1,hexp/relative_70,0.3076923076923077,0.01583
32,1,hexp/relative_70,0.21212121212121207,0.015826
33,1,hexp/relative_70,0.24615384615384617,0.015817
34,1,hexp/relative_70,0.16949152542372883,0.015859
35,1,hexp/relative_70,0.24615384615384617,0.01591
36,1,hexp/relative_70,0.3287671232876712,0.019818
37,1,hexp/relative_70,0.2153846153846154,0.01948
38,1,hexp/relative_70,0.21212121212121207,0.019442
39,1,hexp/relative_70,0.13559322033898302,0.019453
40,1,hexp/relative_70,0.21212121212121207,0.019433
41,1,hexp/relative_70,0.21212121212121207,0.019433
42,1,hexp/relative_70,0.16949152542372883,0.019435
43,1,hexp/relative_70,0.2153846153846154,0.019428
44,1,hexp/relative_70,0.2153846153846154,0.019157
45,1,hexp/relative_70,0.16949152542372883,0.015863
46,1,hexp/relative_70,0.24615384615384617,0.015793
47,1,hexp/relative_70,0.20338983050847456,0.015798
48,1,hexp/relative_70,0.3013698630136986,0.015794
49,1,hexp/relative_70,0.3076923076923077,0.015835
50,1,hexp/relative_70,0.21212121212121207,0.018484
51,1,hexp/relative_70,0.18461538461538463,0.015784
52,1,hexp/relative_70,0.24615384615384617,0.015907
53,1,hexp/relative_70,0.3013698630136986,0.016814
54,1,hexp/relative_70,0.2153846153846154,0.015763
55,1,hexp/relative_70,0.2153846153846154,0.015779
56,1,hexp/relative_70,0.27692307692307694,0.016089
57,1,hexp/relative_70,0.3013698630136986,0.018506
58,1,hexp/relative_70,0.3013698630136986,0.016062
59,1,hexp/relative_70,0.35616438356164387,0.015861
60,1,hexp/relative_70,0.24615384615384617,0.018177
61,1,hexp/relative_70,0.21212121212121207,0.015833
62,1,hexp/relative_70,0.3013698630136986,0.015771
63,1,hexp/relative_70,0.35616438356164387,0.018732
64,1,hexp/relative_70,0.27692307692307694,0.015878
65,1,hexp/relative_70,0.27692307692307694,0.016473
66,1,hexp/relative_70,0.21212121212121207,0.015814
67,1,hexp/relative_70,0.21212121212121207,0.018883
68,1,hexp/relative_70,0.2153846153846154,0.01572
69,1,hexp/relative_70,0.3287671232876712,0.01572
70,1,hexp/relative_70,0.24615384615384617,0.015732
71,1,hexp/relative_70,0.21212121212121207,0.018502
72,1,hexp/relative_70,0.3287671232876712,0.015766
73,1,hexp/relative_70,0.24615384615384617,0.015736
74,1,hexp/relative_70,0.2153846153846154,0.018323
75,1,hexp/relative_70,0.2153846153846154,0.015782
76,1,hexp/relative_70,0.24615384615384617,0.015756
77,1,hexp/relative_70,0.21212121212121207,0.015783
78,1,hexp/relative_70,0.2153846153846154,0.0189
79,1,hexp/relative_70,0.3013698630136986,0.015834
80,1,hexp/relative_70,0.20338983050847456,0.015841
81,1,hexp/relative_70,0.10169491525423728,0.015888
82,1,hexp/relative_70,0.18461538461538463,0.015833
83,1,hexp/relative_70,0.16949152542372883,0.015832
84,1,hexp/relative_70,0.35616438356164387,0.015823
85,1,hexp/relative_70,0.21212121212121207,0.016793
86,1,hexp/relative_70,0.18461538461538463,0.019566
87,1,hexp/relative_70,0.16949152542372883,0.01583
88,1,hexp/relative_70,0.2153846153846154,0.018097
89,1,hexp/relative_70,0.2153846153846154,0.015793
90,1,hexp/relative_70,0.24615384615384617,0.018564
91,1,hexp/relative_70,0.27692307692307694,0.015822
92,1,hexp/relative_70,0.10169491525423728,0.01582
93,1,hexp/relative_70,0.2153846153846154,0.015756
94,1,hexp/relative_70,0.24615384615384617,0.015805
95,1,hexp/relative_70,0.3287671232876712,0.015775
96,1,hexp/relative_70,0.18181818181818182,0.015801
97,1,hexp/relative_70,0.20338983050847456,0.015778
98,1,hexp/relative_70,0.3287671232876712,0.015775
99,1,hexp/relative_70,0.2153846153846154,0.015761
100,1,hexp/relative_70,0.3287671232876712,0.016379
101,1,hexp/relative_70,0.18461538461538463,0.015774
102,1,hexp/relative_70,0.24615384615384617,0.015793
103,1,hexp/relative_70,0.2153846153846154,0.015796
104,1,hexp/relative_70,0.2153846153846154,0.015775
105,1,hexp/relative_70,0.16949152542372883,0.015927
106,1,hexp/relative_70,0.18461538461538463,0.016669
107,1,hexp/relative_70,0.18181818181818182,0.016773
108,1,hexp/relative_70,0.16949152542372883,0.016771
109,1,hexp/relative_70,0.20338983050847456,0.016668
110,1,hexp/relative_70,0.24615384615384617,0.016632
111,1,hexp/relative_70,0.27692307692307694,0.016639
112,1,hexp/relative_70,0.3013698630136986,0.015941
113,1,hexp/relative_70,0.3013698630136986,0.01589
114,1,hexp/relative_70,0.35616438356164387,0.015889
115,1,hexp/relative_70,0.13559322033898302,0.015848
116,1,hexp/relative_70,0.3076923076923077,0.015903
117,1,hexp/relative_70,0.24615384615384617,0.01596
118,1,hexp/relative_70,0.24615384615384617,0.016521
119,1,hexp/relative_70,0.35616438356164387,0.015938
120,1,hexp/relative_70,0.3076923076923077,0.015909
121,1,hexp/relative_70,0.21212121212121207,0.015914
122,1,hexp/relative_70,0.24615384615384617,0.01589
123,1,hexp/relative_70,0.13559322033898302,0.015847
124,1,hexp/relative_70,0.27692307692307694,0.016007
125,1,hexp/relative_70,0.21212121212121207,0.015866
126,1,hexp/relative_70,0.21212121212121207,0.015881
127,1,hexp/relative_70,0.35616438356164387,0.015906
128,1,hexp/relative_70,0.2153846153846154,0.01582
129,1,hexp/relative_70,0.24615384615384617,0.01585
130,1,hexp/relative_70,0.3076923076923077,0.01584
131,1,hexp/relative_70,0.13559322033898302,0.015869
132,1,hexp/relative_70,0.2153846153846154,0.015856
133,1,hexp/relative_70,0.27692307692307694,0.015901
134,1,hexp/relative_70,0.24615384615384617,0.015895
135,1,hexp/relative_70,0.18461538461538463,0.015876
136,1,hexp/relative_70,0.3076923076923077,0.015963
137,1,hexp/relative_70,0.2153846153846154,0.016049
138,1,hexp/relative_70,0.3287671232876712,0.015153
139,1,hexp/relative_70,0.3076923076923077,0.013422
140,1,hexp/relative_70,0.21212121212121207,0.013379
141,1,hexp/relative_70,0.20338983050847456,0.013425
142,1,hexp/relative_70,0.21212121212121207,0.013565
143,1,hexp/relative_70,0.3013698630136986,0.013383
