,n,exp_name,f1,comp_time
0,6,hexp/relative_70,0.16304347826086957,0.038532
1,6,hexp/relative_70,0.23295454545454544,0.030267
2,6,hexp/relative_70,0.24747474747474743,0.040607
3,6,hexp/relative_70,0.1925133689839572,0.041602
4,6,hexp/relative_70,0.2023809523809524,0.031836
5,6,hexp/relative_70,0.2318181818181818,0.044703
6,6,hexp/relative_70,0.1855072463768116,0.030479
7,6,hexp/relative_70,0.1889763779527559,0.040557
8,6,hexp/relative_70,0.21298701298701297,0.053271
9,6,hexp/relative_70,0.23076923076923078,0.042359
10,6,hexp/relative_70,0.2023121387283237,0.030689
11,6,hexp/relative_70,0.18957345971563982,0.046177
12,6,hexp/relative_70,0.205,0.040876
13,6,hexp/relative_70,0.24362606232294615,0.030808
14,6,hexp/relative_70,0.19473684210526318,0.040388
15,6,hexp/relative_70,0.19895287958115185,0.043486
16,6,hexp/relative_70,0.16666666666666669,0.030941
17,6,hexp/relative_70,0.1711229946524064,0.040411
18,6,hexp/relative_70,0.23194748358862144,0.048056
19,6,hexp/relative_70,0.17983651226158037,0.07359
20,6,hexp/relative_70,0.1907216494845361,0.04203
21,6,hexp/relative_70,0.22935779816513757,0.047991
22,6,hexp/relative_70,0.18829516539440203,0.041609
23,6,hexp/relative_70,0.21319796954314718,0.041764
24,6,hexp/relative_70,0.20634920634920634,0.041057
25,6,hexp/relative_70,0.14102564102564102,0.030834
26,6,hexp/relative_70,0.21022727272727273,0.028805
27,6,hexp/relative_70,0.23684210526315788,0.046671
28,6,hexp/relative_70,0.20408163265306123,0.037025
29,6,hexp/relative_70,0.19900497512437812,0.039747
30,6,hexp/relative_70,0.2328767123287671,0.047498
31,6,hexp/relative_70,0.2072072072072072,0.047374
32,6,hexp/relative_70,0.20481927710843376,0.030175
33,6,hexp/relative_70,0.22999999999999998,0.040482
34,6,hexp/relative_70,0.2076923076923077,0.07697
35,6,hexp/relative_70,0.15,0.040022
36,6,hexp/relative_70,0.16265060240963858,0.055765
37,6,hexp/relative_70,0.2119815668202765,0.046683
38,6,hexp/relative_70,0.2117117117117117,0.047943
39,6,hexp/relative_70,0.24888888888888888,0.057854
40,6,hexp/relative_70,0.24747474747474743,0.041922
41,6,hexp/relative_70,0.2471395881006865,0.048754
42,6,hexp/relative_70,0.20103092783505153,0.041868
43,6,hexp/relative_70,0.20918367346938774,0.041381
44,6,hexp/relative_70,0.19512195121951217,0.047886
45,6,hexp/relative_70,0.15189873417721517,0.014519
46,6,hexp/relative_70,0.22279792746113988,0.037863
47,6,hexp/relative_70,0.21164021164021163,0.044869
48,6,hexp/relative_70,0.19736842105263158,0.054575
49,6,hexp/relative_70,0.2122641509433962,0.057122
50,6,hexp/relative_70,0.20338983050847456,0.036302
51,6,hexp/relative_70,0.22499999999999998,0.047108
52,6,hexp/relative_70,0.22624434389140274,0.057992
53,6,hexp/relative_70,0.22885572139303484,0.040846
54,6,hexp/relative_70,0.20348837209302326,0.032251
55,6,hexp/relative_70,0.233502538071066,0.035247
56,6,hexp/relative_70,0.25,0.052149
57,6,hexp/relative_70,0.18497109826589594,0.030712
58,6,hexp/relative_70,0.1789473684210526,0.037158
59,6,hexp/relative_70,0.15165876777251186,0.044445
60,6,hexp/relative_70,0.18421052631578946,0.041165
61,6,hexp/relative_70,0.22528735632183908,0.048038
62,6,hexp/relative_70,0.25054945054945055,0.073946
63,6,hexp/relative_70,0.24376731301939059,0.038251
64,6,hexp/relative_70,0.20207253886010362,0.040848
65,6,hexp/relative_70,0.19626168224299065,0.058973
66,6,hexp/relative_70,0.20408163265306123,0.035254
67,6,hexp/relative_70,0.17647058823529413,0.052311
68,6,hexp/relative_70,0.22779043280182235,0.058593
69,6,hexp/relative_70,0.2361809045226131,0.047404
70,6,hexp/relative_70,0.18604651162790697,0.034422
71,6,hexp/relative_70,0.2176165803108808,0.041106
72,6,hexp/relative_70,0.1473684210526316,0.042412
73,6,hexp/relative_70,0.17571059431524547,0.041957
74,6,hexp/relative_70,0.23660714285714285,0.046073
75,6,hexp/relative_70,0.19791666666666669,0.041743
76,6,hexp/relative_70,0.16304347826086957,0.037261
77,6,hexp/relative_70,0.22797927461139894,0.040821
78,6,hexp/relative_70,0.2099737532808399,0.038687
79,6,hexp/relative_70,0.21578947368421053,0.045699
80,6,hexp/relative_70,0.15662650602409636,0.030029
81,6,hexp/relative_70,0.17919075144508667,0.029998
82,6,hexp/relative_70,0.2,0.040236
