,n,exp_name,f1,comp_time
0,1,lime,0.011600136472193791,0.945589
1,1,lime,0.014573510501500214,1.293872
2,1,lime,0.011846689895470382,1.700006
3,1,lime,0.01461108723678556,1.019454
4,1,lime,0.01676528599605523,1.595724
5,1,lime,0.012073863636363636,1.664058
6,1,lime,0.01939532230462065,1.578013
7,1,lime,0.016098484848484848,5.018839
8,1,lime,0.010312405216863817,0.699752
9,1,lime,0.009837962962962963,0.538596
10,1,lime,0.0064885496183206106,0.421009
11,1,lime,0.015329125338142471,0.493672
12,1,lime,0.024182076813655758,0.551649
13,1,lime,0.004859225382306703,0.467579
14,1,lime,0.011588275391956372,0.423666
15,1,lime,0.00820859488169966,0.589845
16,1,lime,0.012509197939661517,0.442673
17,1,lime,0.025468164794007486,0.380182
18,1,lime,0.011056910569105691,2.47526
19,1,lime,0.015582034830430799,0.348762
20,1,lime,0.016190476190476193,0.714142
21,1,lime,0.0076766764506660656,0.868944
22,1,lime,0.008238429852192876,1.254393
23,1,lime,0.010918432883750802,0.499352
24,1,lime,0.01066164941988084,0.386533
25,1,lime,0.017355793772332824,0.423249
26,1,lime,0.01576263328697265,0.670423
27,1,lime,0.012796386902521642,1.372715
28,1,lime,0.01728520589730554,0.33353
29,1,lime,0.019439679817038306,0.623522
30,1,lime,0.011284434118818455,1.608679
31,1,lime,0.02013025458851391,0.821015
32,1,lime,0.018328840970350403,3.416078
33,1,lime,0.02359472588480222,1.837175
34,1,lime,0.015821312238250347,1.556382
35,1,lime,0.01045510455104551,1.618958
36,1,lime,0.011785095320623915,1.903995
37,1,lime,0.007861271676300578,1.87278
38,1,lime,0.0162291169451074,1.705146
39,1,lime,0.007594371230734868,1.644454
40,1,lime,0.008937960042060988,0.535567
41,1,lime,0.018448182311448725,0.921367
42,1,lime,0.010287443267776097,0.333975
43,1,lime,0.012996941896024464,0.980096
44,1,lime,0.013198757763975156,0.48149
45,1,lime,0.02314499659632403,1.451013
46,1,lime,0.007791017415215399,0.33143
47,1,lime,0.014598540145985401,0.496002
48,1,lime,0.006230529595015576,0.926267
49,1,lime,0.016642192853646598,0.655036
50,1,lime,0.015625,0.30653
51,1,lime,0.008368200836820083,0.41706
52,1,lime,0.01216457960644007,4.650985
53,1,lime,0.010935992280476037,1.678658
54,1,lime,0.01132201132201132,1.762119
55,1,lime,0.012587930396149574,1.787214
56,1,lime,0.01710261569416499,1.702743
57,1,lime,0.01511783014673188,1.654981
58,1,lime,0.009211595773503117,1.63147
59,1,lime,0.00915701589011581,0.73226
60,1,lime,0.010284331518451302,3.033618
61,1,lime,0.00933040614709111,1.31844
62,1,lime,0.012458776108464638,1.711509
63,1,lime,0.005331660655480633,2.533531
64,1,lime,0.009164420485175203,1.764854
65,1,lime,0.01714573877962683,2.545987
66,1,lime,0.009069085089357163,1.79076
67,1,lime,0.009289617486338797,0.469024
68,1,lime,0.008045433033601515,1.2061
69,1,lime,0.015689893862482696,0.737639
70,1,lime,0.014498933901918977,1.848793
71,1,lime,0.016299137104506235,1.616699
72,1,lime,0.016022620169651274,1.066743
73,1,lime,0.014148980441115273,1.782737
74,1,lime,0.008005651047798445,1.263082
75,1,lime,0.0069274653626731865,1.512716
76,1,lime,0.009093340465365071,1.780576
77,1,lime,0.023842917251051893,2.201541
78,1,lime,0.013168086754453913,1.941438
79,1,lime,0.013051823416506717,0.981886
80,1,lime,0.010549177784672665,1.502789
81,1,lime,0.01190893169877408,1.76989
82,1,lime,0.013787510137875101,1.56018
83,1,lime,0.01710261569416499,1.773824
84,1,lime,0.02078239608801956,2.31808
85,1,lime,0.013322884012539183,2.06267
86,1,lime,0.008847254748894093,1.935995
87,1,lime,0.017571059431524545,1.06626
88,1,lime,0.019241652518392754,1.690706
